,Unnamed: 0,ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
28621,41638,12326706,JE182810,03/29/2021 02:22:00 AM,126XX S LOWE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,523,5,9.0,53,14,1174283.0,1821094.0,2021,04/05/2021 05:04:35 PM,41.664475802,-87.637844861,"(41.664475802, -87.637844861)"
18154,26274,12307056,JE159177,02/17/2021 12:00:00 PM,089XX S ESSEX AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,423,4,7.0,48,11,1194385.0,1846125.0,2021,03/06/2021 03:48:05 PM,41.732694802,-87.563462234,"(41.732694802, -87.563462234)"
27152,39449,12327257,JE183518,03/11/2021 02:59:00 PM,027XX N MILDRED AVE,0820,THEFT,$500 AND UNDER,APARTMENT,False,False,1935,19,43.0,7,06,1169810.0,1918320.0,2021,03/31/2021 04:56:53 PM,41.931372648,-87.65139146799999,"(41.931372648, -87.651391468)"
28089,40845,12325607,JE181293,03/27/2021 12:10:00 PM,005XX N LEAMINGTON AVE,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,False,False,1532,15,37.0,25,04B,1141934.0,1903143.0,2021,04/03/2021 05:04:00 PM,41.890288007,-87.754208173,"(41.890288007, -87.754208173)"
16212,23507,12298339,JE148480,02/21/2021 10:00:00 PM,063XX S KOLIN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,813,8,13.0,65,14,1148459.0,1862347.0,2021,02/28/2021 03:48:02 PM,41.778214897,-87.731295139,"(41.778214897, -87.731295139)"
1579,2342,12266666,JE109542,01/01/2021 12:00:00 AM,048XX S LAKE PARK AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,False,False,222,2,4.0,39,11,1186842.0,1873319.0,2021,01/16/2021 03:49:23 PM,41.807499342,-87.59023448200001,"(41.807499342, -87.590234482)"
11274,16382,12288271,JE135493,02/04/2021 12:00:00 AM,068XX W PALATINE AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,1611,16,41.0,10,11,1129977.0,1941251.0,2021,02/11/2021 03:47:49 PM,41.995073819,-87.79724539200001,"(41.995073819, -87.797245392)"
2913,4391,12266126,JE108912,01/10/2021 10:00:00 AM,014XX N ASTOR ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,1824,18,43.0,8,11,1176358.0,1910099.0,2021,01/17/2021 03:49:56 PM,41.908668475,-87.627577615,"(41.908668475, -87.627577615)"
5301,7918,12271754,JE115399,01/17/2021 11:30:00 AM,065XX S WOLCOTT AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,True,False,726,7,15.0,67,14,1164812.0,1861251.0,2021,01/24/2021 03:47:22 PM,41.77487752,-87.671374872,"(41.77487752, -87.671374872)"
22351,32484,12311906,JE164871,03/10/2021 12:58:00 PM,020XX S STATE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,131,1,3.0,33,08B,1176640.0,1890530.0,2021,03/17/2021 04:51:25 PM,41.854963672,-87.627133239,"(41.854963672, -87.627133239)"
32479,47309,12340402,JE199254,03/26/2021 11:20:00 AM,024XX N Washtenaw Ave,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,1431,14,1.0,22,11,1157958.0,1916201.0,2021,04/16/2021 05:19:24 PM,41.925808379,-87.695003407,"(41.925808379, -87.695003407)"
391,570,12260353,JE102177,01/03/2021 01:07:00 PM,001XX S HAMLIN BLVD,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,PARK PROPERTY,False,True,1122,11,28.0,27,04B,1151083.0,1899346.0,2021,01/16/2021 03:49:23 PM,41.879694276,-87.72070804200001,"(41.879694276, -87.720708042)"
22717,33038,12312430,JE165513,03/11/2021 01:50:00 AM,067XX S CALUMET AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,322,3,20.0,69,08B,1179648.0,1860113.0,2021,03/18/2021 04:52:21 PM,41.77142849,-87.61702329200001,"(41.77142849, -87.617023292)"
3605,5454,12267690,JE110585,01/12/2021 10:00:00 AM,023XX N SHEFFIELD AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,COLLEGE / UNIVERSITY - GROUNDS,False,False,1812,18,43.0,7,11,1169236.0,1915782.0,2021,01/19/2021 03:53:51 PM,41.924420759,-87.653574742,"(41.924420759, -87.653574742)"
15645,22685,12297187,JE147271,02/20/2021 06:31:00 PM,017XX W ALBION AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,2432,24,40.0,1,08B,1163638.0,1943893.0,2021,02/27/2021 03:46:45 PM,42.001678506,-87.67334848899999,"(42.001678506, -87.673348489)"
7740,11476,12277688,JE122281,01/24/2021 10:00:00 AM,080XX S UNION AVE,0810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,False,False,621,6,21.0,71,06,1173029.0,1851667.0,2021,01/31/2021 03:48:03 PM,41.748400343,-87.641535144,"(41.748400343, -87.641535144)"
22709,33024,12312440,JE165511,03/11/2021 01:25:00 AM,073XX N HARLEM AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,1611,16,41.0,9,08B,1127389.0,1948171.0,2021,03/18/2021 04:52:21 PM,42.014106985,-87.80660890600001,"(42.014106985, -87.806608906)"
28033,40754,12325684,JE181529,03/27/2021 03:30:00 PM,058XX W ROOSEVELT RD,0820,THEFT,$500 AND UNDER,CAR WASH,False,False,1513,15,29.0,25,06,1137788.0,1894091.0,2021,04/03/2021 05:04:00 PM,41.865523885,-87.769652774,"(41.865523885, -87.769652774)"
8259,12245,12281880,JE127433,01/26/2021 12:00:00 AM,0000X W DELAWARE PL,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1832,18,2.0,8,14,1176092.0,1906623.0,2021,02/02/2021 03:48:32 PM,41.899136171,-87.62865965200001,"(41.899136171, -87.628659652)"
15767,22875,12296903,JE146822,02/20/2021 11:00:00 AM,087XX S COTTAGE GROVE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,False,True,632,6,8.0,44,14,1183086.0,1847385.0,2021,02/27/2021 03:46:45 PM,41.736422269,-87.604815966,"(41.736422269, -87.604815966)"
27022,39262,12323507,JE178312,03/24/2021 11:00:00 AM,017XX E 67TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,True,332,3,5.0,43,14,1188865.0,1860899.0,2021,03/31/2021 04:59:47 PM,41.773369717,-87.583212266,"(41.773369717, -87.583212266)"
26161,38017,12320516,JE175461,03/21/2021 05:00:00 PM,003XX S LOOMIS ST,0460,BATTERY,SIMPLE,SIDEWALK,False,False,1231,12,27.0,28,08B,1167112.0,1898584.0,2021,03/28/2021 04:57:44 PM,41.877274235,-87.66187377899999,"(41.877274235, -87.661873779)"
12124,17606,12288158,JE135302,02/07/2021 04:29:00 PM,094XX S WENTWORTH AVE,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,False,False,634,6,21.0,49,04B,1176614.0,1842224.0,2021,02/14/2021 03:47:33 PM,41.722407703,-87.62868183,"(41.722407703, -87.62868183)"
20833,30218,12308581,JE160953,03/06/2021 02:00:00 PM,088XX S WINCHESTER AVE,0560,ASSAULT,SIMPLE,RESIDENCE,False,True,2221,22,21.0,71,08A,1165790.0,1845641.0,2021,03/13/2021 03:51:08 PM,41.732020763,-87.668232033,"(41.732020763, -87.668232033)"
6493,9673,12275162,JE119323,01/20/2021 09:05:00 PM,061XX N WESTERN AVE,0560,ASSAULT,SIMPLE,DRUG STORE,False,False,2413,24,40.0,2,08A,1159208.0,1940733.0,2021,01/27/2021 03:54:59 PM,41.993099897,-87.68973323600001,"(41.993099897, -87.689733236)"
2237,3363,12259329,JE100924,01/01/2021 11:30:00 PM,018XX W 74TH ST,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,False,735,7,17.0,67,04A,1165184.0,1855603.0,2021,01/16/2021 03:49:23 PM,41.759370776,-87.670170807,"(41.759370776, -87.670170807)"
24002,34904,12317166,JE171261,03/15/2021 02:00:00 PM,006XX E 78TH ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,624,6,6.0,69,11,1182037.0,1853437.0,2021,03/22/2021 04:53:29 PM,41.753053929,-87.60847233700001,"(41.753053929, -87.608472337)"
17479,25325,12301072,JE151926,02/25/2021 12:40:00 PM,055XX N WINTHROP AVE,0560,ASSAULT,SIMPLE,RESIDENCE,False,True,2023,20,48.0,77,08A,1167868.0,1936975.0,2021,03/04/2021 03:52:04 PM,41.982604842,-87.657987672,"(41.982604842, -87.657987672)"
11446,16630,12285576,JE131947,02/04/2021 05:30:00 AM,015XX W 111TH ST,0560,ASSAULT,SIMPLE,STREET,False,True,2234,22,34.0,75,08A,1167783.0,1831117.0,2021,02/11/2021 03:47:49 PM,41.692122131,-87.661346081,"(41.692122131, -87.661346081)"
20487,29713,12312144,JE165278,02/10/2021 09:00:00 AM,058XX S MOZART ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,False,False,824,8,16.0,63,11,1158379.0,1865691.0,2021,03/12/2021 03:51:55 PM,41.787194973000005,-87.69483660200001,"(41.787194973, -87.694836602)"
7176,10656,12275521,JE119717,01/22/2021 02:45:00 AM,067XX S EBERHART AVE,0484,BATTERY,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",APARTMENT,False,False,321,3,20.0,42,08B,1180741.0,1860389.0,2021,01/29/2021 03:46:26 PM,41.772160811,-87.613008291,"(41.772160811, -87.613008291)"
27349,39750,12324298,JE179754,03/25/2021 05:45:00 PM,031XX N KIMBALL AVE,0560,ASSAULT,SIMPLE,APARTMENT,False,True,1412,14,35.0,21,08A,1153178.0,1920680.0,2021,04/01/2021 05:04:48 PM,41.938195413,-87.712448418,"(41.938195413, -87.712448418)"
21578,31330,12310125,JE162806,03/08/2021 01:35:00 PM,002XX N LOREL AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,ALLEY,False,False,1523,15,28.0,25,04A,1140665.0,1901276.0,2021,03/15/2021 04:48:08 PM,41.885188135,-87.75891449299999,"(41.885188135, -87.758914493)"
7948,11785,12278575,JE123334,01/25/2021 09:10:00 PM,042XX N SAWYER AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1724,17,33.0,16,08B,1153958.0,1928076.0,2021,02/01/2021 03:48:35 PM,41.958475017,-87.709383858,"(41.958475017, -87.709383858)"
17382,25193,12305453,JE157293,02/24/2021 09:00:00 AM,044XX W WASHINGTON BLVD,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1113,11,28.0,26,14,1146844.0,1900127.0,2021,03/04/2021 03:49:38 PM,41.881919409,-87.736253241,"(41.881919409, -87.736253241)"
5203,7760,12271532,JE115156,01/17/2021 04:11:00 AM,092XX S DAUPHIN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,PARKING LOT / GARAGE (NON RESIDENTIAL),True,True,633,6,8.0,44,08B,1183601.0,1843991.0,2021,01/24/2021 03:47:22 PM,41.727096769,-87.60303470299999,"(41.727096769, -87.603034703)"
10307,15013,12282684,JE128447,01/31/2021 01:00:00 PM,021XX N HARLEM AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,False,False,2512,25,29.0,25,11,1127744.0,1913428.0,2021,02/07/2021 03:46:17 PM,41.918762446,-87.80608931799999,"(41.918762446, -87.806089318)"
10995,15971,12285201,JE131655,02/03/2021 06:31:00 PM,081XX S EBERHART AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,False,False,631,6,6.0,44,11,1180988.0,1851184.0,2021,02/10/2021 03:49:30 PM,41.746895636,-87.612385658,"(41.746895636, -87.612385658)"
7841,11623,12278522,JE122369,01/24/2021 10:23:00 PM,045XX W WASHINGTON BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,HOTEL / MOTEL,False,True,1113,11,28.0,26,08B,1146210.0,1900113.0,2021,01/31/2021 03:48:03 PM,41.881893071,-87.73858166,"(41.881893071, -87.73858166)"
23499,34151,12318168,JE172528,03/11/2021 10:00:00 AM,026XX W ARMITAGE AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,1421,14,1.0,22,11,1158186.0,1913182.0,2021,03/20/2021 04:49:02 PM,41.917519356,-87.69424829200001,"(41.917519356, -87.694248292)"
28935,42100,12328373,JE184825,03/30/2021 04:00:00 PM,005XX S CLAREMONT AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1225,12,28.0,28,08B,1160814.0,1897593.0,2021,04/06/2021 05:03:58 PM,41.874687717,-87.68502573100001,"(41.874687717, -87.685025731)"
11643,16916,12286621,JE133151,02/05/2021 11:33:00 AM,0000X E ROOSEVELT RD,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,123,1,4.0,32,06,1176576.0,1895067.0,2021,02/12/2021 03:49:04 PM,41.867414944,-87.627231186,"(41.867414944, -87.627231186)"
17,24,12260388,JE102083,01/01/2021 05:20:00 PM,006XX W 48TH PL,0560,ASSAULT,SIMPLE,STREET,False,False,935,9,11.0,61,08A,1172812.0,1872729.0,2021,01/16/2021 03:49:23 PM,41.806201677,-87.64170959,"(41.806201677, -87.64170959)"
14392,20900,12293686,JE142644,02/15/2021 06:45:00 PM,040XX W CRYSTAL ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,2534,25,37.0,23,11,1149262.0,1908033.0,2021,02/22/2021 03:49:17 PM,41.903567803,-87.72716920799999,"(41.903567803, -87.727169208)"
91,128,12264852,JE107442,01/08/2021 08:05:00 PM,042XX W ARMITAGE AVE,0460,BATTERY,SIMPLE,RESTAURANT,False,False,2534,25,35.0,20,08B,1147591.0,1912945.0,2021,01/16/2021 03:49:23 PM,41.917079062,-87.733180978,"(41.917079062, -87.733180978)"
24436,35518,12318920,JE173381,03/10/2021 09:00:00 AM,004XX W 95TH PL,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,2223,22,21.0,73,11,1174965.0,1841575.0,2021,03/23/2021 05:00:56 PM,41.720663639,-87.63474116299999,"(41.720663639, -87.634741163)"
19709,28540,12305692,JE157491,03/03/2021 02:05:00 AM,009XX N PINE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,True,1524,15,37.0,25,14,1139345.0,1905682.0,2021,03/10/2021 03:48:52 PM,41.897302892,-87.763654411,"(41.897302892, -87.763654411)"
29313,42640,12328602,JE185018,03/31/2021 07:30:00 AM,071XX S BENNETT AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,333,3,5.0,43,08B,1189945.0,1857919.0,2021,04/07/2021 05:14:05 PM,41.765166438,-87.579349066,"(41.765166438, -87.579349066)"
2132,3189,12260316,JE102122,01/02/2021 12:00:00 AM,019XX E 79TH ST,051A,ASSAULT,AGGRAVATED - HANDGUN,SIDEWALK,False,True,414,4,8.0,46,04A,1190696.0,1852981.0,2021,01/16/2021 03:49:23 PM,41.751598052,-87.57675564799999,"(41.751598052, -87.576755648)"
34219,49870,12340223,JE199307,04/14/2021 01:30:00 PM,080XX S EBERHART AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,631,6,6.0,44,08B,1180970.0,1851810.0,2021,04/21/2021 04:52:37 PM,41.748613864,-87.612432396,"(41.748613864, -87.612432396)"
16768,24315,12301845,JE149875,02/23/2021 12:46:00 PM,044XX S COTTAGE GROVE AVE,0560,ASSAULT,SIMPLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,221,2,4.0,39,08A,1182339.0,1875765.0,2021,03/02/2021 03:50:05 PM,41.814317008,-87.60667414299999,"(41.814317008, -87.606674143)"
19264,27919,12309500,JE161886,02/07/2021 08:00:00 AM,042XX N KILPATRICK AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,1722,17,45.0,15,11,1144077.0,1927691.0,2021,03/09/2021 03:52:09 PM,41.957610223,-87.745720207,"(41.957610223, -87.745720207)"
16250,23565,12299543,JE150166,02/22/2021 02:00:00 PM,024XX N GENEVA TER,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1935,19,43.0,7,14,1171819.0,1916890.0,2021,03/01/2021 03:46:28 PM,41.927404581,-87.64405105600001,"(41.927404581, -87.644051056)"
13680,19869,12294689,JE138062,02/10/2021 07:00:00 AM,004XX W LAKE ST,0560,ASSAULT,SIMPLE,COMMERCIAL / BUSINESS OFFICE,False,False,1214,12,42.0,28,08A,1173245.0,1901710.0,2021,02/19/2021 03:45:56 PM,41.885718307,-87.63926247200001,"(41.885718307, -87.639262472)"
22473,32669,12313657,JE167027,03/10/2021 03:00:00 PM,059XX N CHRISTIANA AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,1711,17,39.0,13,11,1152967.0,1939310.0,2021,03/17/2021 04:51:25 PM,41.989321526,-87.712727971,"(41.989321526, -87.712727971)"
14320,20793,12293383,JE142125,02/15/2021 05:00:00 AM,048XX W MONROE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1533,15,28.0,25,14,1144085.0,1899222.0,2021,02/22/2021 03:49:17 PM,41.879488206,-87.74640709100001,"(41.879488206, -87.746407091)"
8802,12957,12279984,JE125058,01/27/2021 07:00:00 PM,0000X N WESTERN AVE,0460,BATTERY,SIMPLE,STREET,False,True,1223,12,27.0,28,08B,1160408.0,1900166.0,2021,02/03/2021 03:58:22 PM,41.881756669,-87.686445186,"(41.881756669, -87.686445186)"
20336,29477,12307202,JE159344,03/04/2021 06:20:00 PM,009XX N HOYNE AVE,0460,BATTERY,SIMPLE,STREET,False,False,1212,12,2.0,24,08B,1162229.0,1906411.0,2021,03/11/2021 03:47:23 PM,41.898855601,-87.67958380700001,"(41.898855601, -87.679583807)"
27393,39822,12323970,JE179470,03/25/2021 01:00:00 PM,025XX W 38TH ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,911,9,12.0,58,11,1160121.0,1879387.0,2021,04/01/2021 05:04:48 PM,41.82474286,-87.688072405,"(41.82474286, -87.688072405)"
22337,32465,12312540,JE165584,03/10/2021 09:00:00 AM,061XX S NASHVILLE AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,812,8,13.0,64,11,1133465.0,1862995.0,2021,03/17/2021 04:51:25 PM,41.780268041,-87.786249876,"(41.780268041, -87.786249876)"
1647,2454,12264611,JE107063,01/08/2021 02:45:00 PM,003XX N CICERO AVE,0530,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,STREET,False,False,1532,15,28.0,25,04A,1144319.0,1901690.0,2021,01/16/2021 03:49:23 PM,41.886256299,-87.74548579399999,"(41.886256299, -87.745485794)"
21328,30950,12310203,JE162650,03/07/2021 10:00:00 PM,011XX S MICHIGAN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,123,1,4.0,32,08B,1177418.0,1895630.0,2021,03/14/2021 04:50:05 PM,41.868940804,-87.624123035,"(41.868940804, -87.624123035)"
8946,13145,12280035,JE125140,01/27/2021 09:20:00 PM,042XX S RICHMOND ST,051A,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,False,False,921,9,15.0,58,04A,1157399.0,1876420.0,2021,02/03/2021 03:58:22 PM,41.816656705,-87.698139145,"(41.816656705, -87.698139145)"
3784,5712,12268950,JE112008,01/13/2021 06:06:00 PM,044XX N HARDING AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1723,17,35.0,14,14,1149257.0,1929327.0,2021,01/20/2021 03:53:42 PM,41.962000479,-87.72663407200001,"(41.962000479, -87.726634072)"
28801,41909,12326735,JE182762,03/29/2021 12:15:00 AM,013XX S HOMAN AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,CTA BUS STOP,False,False,1021,10,24.0,29,04A,1153924.0,1893197.0,2021,04/05/2021 05:04:35 PM,41.862764636,-87.710440075,"(41.862764636, -87.710440075)"
26477,38464,12321409,JE176606,03/22/2021 06:00:00 PM,030XX E 79TH ST,0810,THEFT,OVER $500,APARTMENT,False,False,422,4,7.0,46,06,1198018.0,1853175.0,2021,03/29/2021 04:53:03 PM,41.751950586,-87.549918085,"(41.751950586, -87.549918085)"
19064,27612,12304091,JE155509,02/28/2021 11:58:00 PM,041XX S INDIANA AVE,0560,ASSAULT,SIMPLE,APARTMENT,False,True,213,2,3.0,38,08A,1178287.0,1877572.0,2021,03/07/2021 03:52:28 PM,41.81936863,-87.62148225799999,"(41.81936863, -87.621482258)"
32300,47038,12338658,JE196953,04/08/2021 01:30:00 PM,035XX W LYNDALE ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,1413,14,35.0,22,11,1152278.0,1914725.0,2021,04/15/2021 05:38:17 PM,41.921872242,-87.715913732,"(41.921872242, -87.715913732)"
2971,4489,12265795,JE108543,01/10/2021 03:30:00 AM,021XX S RACINE AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,False,1235,12,25.0,31,04A,1168692.0,1890183.0,2021,01/17/2021 03:49:56 PM,41.854187147,-87.65631575399999,"(41.854187147, -87.656315754)"
18516,26770,12303064,JE154394,02/27/2021 06:05:00 PM,007XX W 115TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,BARBERSHOP,False,False,2233,22,34.0,49,14,1173567.0,1828606.0,2021,03/06/2021 03:50:24 PM,41.685105781,-87.640243993,"(41.685105781, -87.640243993)"
21453,31138,12312745,JE165794,03/08/2021 05:00:00 PM,018XX S MILLARD AVE,0810,THEFT,OVER $500,APARTMENT,False,False,1014,10,24.0,29,06,1152335.0,1890692.0,2021,03/15/2021 04:48:08 PM,41.855922112,-87.716339235,"(41.855922112, -87.716339235)"
14215,20644,12292704,JE141218,02/14/2021 01:12:00 AM,007XX W BUCKINGHAM PL,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,1925,19,44.0,6,14,1170740.0,1922466.0,2021,02/21/2021 03:48:47 PM,41.942729096,-87.647852085,"(41.942729096, -87.647852085)"
7379,10944,12276975,JE121443,01/23/2021 07:23:00 PM,003XX W 120TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,523,5,34.0,53,14,1175975.0,1825346.0,2021,01/30/2021 03:51:02 PM,41.676106335,-87.63152615,"(41.676106335, -87.63152615)"
10246,14932,12282768,JE128538,01/31/2021 08:25:00 AM,073XX S RHODES AVE,0560,ASSAULT,SIMPLE,APARTMENT,False,True,323,3,6.0,69,08A,1181175.0,1856494.0,2021,02/07/2021 03:46:17 PM,41.761462549,-87.61153720899999,"(41.761462549, -87.611537209)"
12419,18059,12289657,JE137336,02/09/2021 07:50:00 PM,018XX W HOWARD ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESTAURANT,False,False,2424,24,49.0,1,14,1162562.0,1950347.0,2021,02/16/2021 03:52:33 PM,42.019411121,-87.677124936,"(42.019411121, -87.677124936)"
25021,36379,12318414,JE172835,03/18/2021 07:25:00 PM,052XX W VAN BUREN ST,0870,THEFT,POCKET-PICKING,CTA BUS,False,False,1522,15,29.0,25,06,1141616.0,1897512.0,2021,03/25/2021 04:55:39 PM,41.874841724,-87.755515269,"(41.874841724, -87.755515269)"
3027,4579,12268737,JE111774,01/10/2021 07:00:00 PM,118XX S STEWART AVE,0810,THEFT,OVER $500,VACANT LOT / LAND,False,False,522,5,34.0,53,06,1175756.0,1826366.0,2021,01/17/2021 03:49:56 PM,41.678910267,-87.632297364,"(41.678910267, -87.632297364)"
3810,5751,12268851,JE111981,01/13/2021 08:15:00 PM,075XX S PULASKI RD,0460,BATTERY,SIMPLE,CTA BUS,False,False,833,8,18.0,65,08B,1151002.0,1854551.0,2021,01/20/2021 03:53:42 PM,41.756772166,-87.722175346,"(41.756772166, -87.722175346)"
18666,26989,12304244,JE155746,03/01/2021 12:01:00 AM,043XX S DEARBORN ST,0820,THEFT,$500 AND UNDER,STREET,False,False,215,2,3.0,38,06,1176691.0,1876355.0,2021,03/08/2021 03:55:51 PM,41.816065211,-87.62737364899999,"(41.816065211, -87.627373649)"
16682,24179,12299100,JE149502,02/23/2021 06:50:00 AM,113XX S PEORIA ST,0560,ASSAULT,SIMPLE,RESIDENCE,False,False,2234,22,34.0,75,08A,1172347.0,1829697.0,2021,03/02/2021 03:50:05 PM,41.688126506,-87.64467817399999,"(41.688126506, -87.644678174)"
11139,16196,12285222,JE131565,02/03/2021 04:25:00 PM,067XX S MAY ST,0420,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,RESIDENCE,False,True,724,7,16.0,68,04B,1169812.0,1860102.0,2021,02/10/2021 03:49:30 PM,41.771617449,-87.65307891399999,"(41.771617449, -87.653078914)"
32891,47926,12336977,JE195634,04/10/2021 05:30:00 PM,042XX W JACKSON BLVD,0560,ASSAULT,SIMPLE,SIDEWALK,False,True,1115,11,28.0,26,08A,1148264.0,1898351.0,2021,04/17/2021 05:31:27 PM,41.877018633,-87.731084735,"(41.877018633, -87.731084735)"
13733,19947,12291630,JE139825,02/12/2021 01:29:00 PM,099XX S WENTWORTH AVE,0461,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, SERIOUS INJURY",STREET,True,False,511,5,9.0,49,04B,1176699.0,1839024.0,2021,02/19/2021 03:48:53 PM,41.71362456,-87.62846645,"(41.71362456, -87.62846645)"
23947,34819,12315629,JE169352,03/15/2021 01:00:00 AM,089XX S LOOMIS ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,2222,22,21.0,73,14,1168563.0,1845491.0,2021,03/22/2021 04:53:29 PM,41.731549891,-87.65807768200001,"(41.731549891, -87.658077682)"
16564,24002,12299428,JE149850,02/23/2021 12:30:00 PM,0000X E 61ST ST,0560,ASSAULT,SIMPLE,APARTMENT,False,True,311,3,20.0,40,08A,1177606.0,1864579.0,2021,03/02/2021 03:50:05 PM,41.783730087,-87.624373545,"(41.783730087, -87.624373545)"
31581,45957,12335789,JE190152,04/05/2021 01:10:00 PM,013XX W 77TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,612,6,17.0,71,14,1169073.0,1853713.0,2021,04/13/2021 05:20:07 PM,41.754101211,-87.655972263,"(41.754101211, -87.655972263)"
9616,14047,12282001,JE127486,01/29/2021 05:00:00 PM,027XX W 35TH PL,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,911,9,12.0,58,14,1158661.0,1881003.0,2021,02/05/2021 03:47:46 PM,41.829207323,-87.693384579,"(41.829207323, -87.693384579)"
